key	audio	audio_relative	source_recording	source_wav	source_txt	start	end	duration	speaker	gender	text	text_nopunc	split
A0002_S0003_0_G0003_G0004__000037__G0003__000152900_000156190__0154b12a	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000037__G0003__000152900_000156190__0154b12a.wav	wav/A0002_S0003_0_G0003_G0004__000037__G0003__000152900_000156190__0154b12a.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	152.9	156.19	3.29	G0003	male	还有，关于讲吾，讲到搿呃就是讲信托	还有关于讲吾讲到搿呃就是讲信托	train
A0002_S0003_0_G0003_G0004__000038__G0003__000156710_000158020__e5431e5e	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000038__G0003__000156710_000158020__e5431e5e.wav	wav/A0002_S0003_0_G0003_G0004__000038__G0003__000156710_000158020__e5431e5e.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	156.71	158.02	1.31	G0003	male	银行呃理财	银行呃理财	train
A0002_S0003_0_G0003_G0004__000039__G0003__000159020_000162100__a063acc3	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000039__G0003__000159020_000162100__a063acc3.wav	wav/A0002_S0003_0_G0003_G0004__000039__G0003__000159020_000162100__a063acc3.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	159.02	162.1	3.08	G0003	male	呃，吾觉着呢，侬讲了蛮有道理呃	呃吾觉着呢侬讲了蛮有道理呃	train
A0002_S0003_0_G0003_G0004__000040__G0003__000162470_000166450__8ca9544c	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000040__G0003__000162470_000166450__8ca9544c.wav	wav/A0002_S0003_0_G0003_G0004__000040__G0003__000162470_000166450__8ca9544c.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	162.47	166.45	3.98	G0003	male	银行理财产产品呢是辣辣五十万里相头	银行理财产产品呢是辣辣五十万里相头	train
A0002_S0003_0_G0003_G0004__000041__G0003__000167030_000169330__e4b3c7f0	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000041__G0003__000167030_000169330__e4b3c7f0.wav	wav/A0002_S0003_0_G0003_G0004__000041__G0003__000167030_000169330__e4b3c7f0.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	167.03	169.33	2.3	G0003	male	对伐，伊可以保保周梦伐	对伐伊可以保保周梦伐	train
A0002_S0003_0_G0003_G0004__000042__G0003__000169880_000171550__2ab4c801	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000042__G0003__000169880_000171550__2ab4c801.wav	wav/A0002_S0003_0_G0003_G0004__000042__G0003__000169880_000171550__2ab4c801.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	169.88	171.55	1.67	G0003	male	超过五十万伊伐保呃	超过五十万伊伐保呃	train
A0002_S0003_0_G0003_G0004__000043__G0003__000171890_000175874__6b36e150	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000043__G0003__000171890_000175874__6b36e150.wav	wav/A0002_S0003_0_G0003_G0004__000043__G0003__000171890_000175874__6b36e150.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	171.89	175.874	3.984	G0003	male	但是，吾今朝再晓得，侬搿能噶讲呢吾理解，吾本来想呢	但是吾今朝再晓得侬搿能噶讲呢吾理解吾本来想呢	train
A0002_S0003_0_G0003_G0004__000044__G0003__000176420_000177670__fccb6d5d	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000044__G0003__000176420_000177670__fccb6d5d.wav	wav/A0002_S0003_0_G0003_G0004__000044__G0003__000176420_000177670__fccb6d5d.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	176.42	177.67	1.25	G0003	male	放侬银行里钞票	放侬银行里钞票	train
A0002_S0003_0_G0003_G0004__000045__G0003__000178100_000184060__594cc5be	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000045__G0003__000178100_000184060__594cc5be.wav	wav/A0002_S0003_0_G0003_G0004__000045__G0003__000178100_000184060__594cc5be.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	178.1	184.06	5.96	G0003	male	五十万以下伊拨侬保呃，五十万以上伊伐保呃，哦，原来是银行里呃理财产品	五十万以下伊拨侬保呃五十万以上伊伐保呃哦原来是银行里呃理财产品	train
A0002_S0003_0_G0003_G0004__000046__G0003__000184400_000185530__5e01dd13	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000046__G0003__000184400_000185530__5e01dd13.wav	wav/A0002_S0003_0_G0003_G0004__000046__G0003__000184400_000185530__5e01dd13.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	184.4	185.53	1.13	G0003	male	可以保呃	可以保呃	train
A0002_S0003_0_G0003_G0004__000047__G0003__000185900_000188740__eecae9f9	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000047__G0003__000185900_000188740__eecae9f9.wav	wav/A0002_S0003_0_G0003_G0004__000047__G0003__000185900_000188740__eecae9f9.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	185.9	188.74	2.84	G0003	male	超过五十万，伊伐保呃，是伐是啊	超过五十万伊伐保呃是伐是啊	train
A0002_S0003_0_G0003_G0004__000048__G0004__000189500_000194110__ff130fc8	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000048__G0004__000189500_000194110__ff130fc8.wav	wav/A0002_S0003_0_G0003_G0004__000048__G0004__000189500_000194110__ff130fc8.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	189.5	194.11	4.61	G0004	female	王老师，侬侬搞错特了，银行里相五十万是等于存款	王老师侬侬搞错特了银行里相五十万是等于存款	train
A0002_S0003_0_G0003_G0004__000049__G0004__000194570_000201400__59025ea9	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000049__G0004__000194570_000201400__59025ea9.wav	wav/A0002_S0003_0_G0003_G0004__000049__G0004__000194570_000201400__59025ea9.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	194.57	201.4	6.83	G0004	female	侬拨辣存款，就是讲一年头呃，或者是半年头，存款，万一搿只银行坏特了，伊是赔拨侬呃	侬拨辣存款就是讲一年头呃或者是半年头存款万一搿只银行坏特了伊是赔拨侬呃	train
A0002_S0003_0_G0003_G0004__000050__G0004__000201530_000204670__f0536d02	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000050__G0004__000201530_000204670__f0536d02.wav	wav/A0002_S0003_0_G0003_G0004__000050__G0004__000201530_000204670__f0536d02.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	201.53	204.67	3.14	G0004	female	但是银行呃所有理财产品侪伐保呃	但是银行呃所有理财产品侪伐保呃	train
A0002_S0003_0_G0003_G0004__000051__G0003__000206150_000207980__5117b6fa	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000051__G0003__000206150_000207980__5117b6fa.wav	wav/A0002_S0003_0_G0003_G0004__000051__G0003__000206150_000207980__5117b6fa.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	206.15	207.98	1.83	G0003	male	哦，是搿能噶，哦[+]	哦是搿能噶哦+	train
A0002_S0003_0_G0003_G0004__000052__G0004__000207980_000208948__30d7b12e	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000052__G0004__000207980_000208948__30d7b12e.wav	wav/A0002_S0003_0_G0003_G0004__000052__G0004__000207980_000208948__30d7b12e.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	207.98	208.948	0.968	G0004	female	搿能噶呃情况	搿能噶呃情况	train
A0002_S0003_0_G0003_G0004__000053__G0003__000208967_000211798__2af9b802	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000053__G0003__000208967_000211798__2af9b802.wav	wav/A0002_S0003_0_G0003_G0004__000053__G0003__000208967_000211798__2af9b802.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	208.967	211.798	2.831	G0003	male	哦，搿是，侬搿能样子跟吾讲了蛮清爽呃	哦搿是侬搿能样子跟吾讲了蛮清爽呃	train
A0002_S0003_0_G0003_G0004__000054__G0003__000212750_000218680__336be2f9	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000054__G0003__000212750_000218680__336be2f9.wav	wav/A0002_S0003_0_G0003_G0004__000054__G0003__000212750_000218680__336be2f9.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	212.75	218.68	5.93	G0003	male	乃末，还有一个呢，最近呢就是讲吾有两个朋友呢叫吾搿是，参加搿呃就是讲	乃末还有一个呢最近呢就是讲吾有两个朋友呢叫吾搿是参加搿呃就是讲	train
A0002_S0003_0_G0003_G0004__000055__G0003__000219170_000221020__0680fe83	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000055__G0003__000219170_000221020__0680fe83.wav	wav/A0002_S0003_0_G0003_G0004__000055__G0003__000219170_000221020__0680fe83.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	219.17	221.02	1.85	G0003	male	呃，就是理财	呃就是理财	train
A0002_S0003_0_G0003_G0004__000056__G0003__000221570_000223900__4e4d4302	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000056__G0003__000221570_000223900__4e4d4302.wav	wav/A0002_S0003_0_G0003_G0004__000056__G0003__000221570_000223900__4e4d4302.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	221.57	223.9	2.33	G0003	male	搿呃公司啊去参加搿理财活动	搿呃公司啊去参加搿理财活动	train
A0002_S0003_0_G0003_G0004__000057__G0003__000224510_000226270__8ab1d0ec	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000057__G0003__000224510_000226270__8ab1d0ec.wav	wav/A0002_S0003_0_G0003_G0004__000057__G0003__000224510_000226270__8ab1d0ec.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	224.51	226.27	1.76	G0003	male	有点理财公司呢	有点理财公司呢	train
A0002_S0003_0_G0003_G0004__000058__G0003__000226700_000231940__a6b9a8b1	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000058__G0003__000226700_000231940__a6b9a8b1.wav	wav/A0002_S0003_0_G0003_G0004__000058__G0003__000226700_000231940__a6b9a8b1.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	226.7	231.94	5.24	G0003	male	讲讲是阿拉侪是规范呃撒呃证照侪齐呃	讲讲是阿拉侪是规范呃撒呃证照侪齐呃	train
A0002_S0003_0_G0003_G0004__000059__G0003__000232580_000236620__be2f7835	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000059__G0003__000232580_000236620__be2f7835.wav	wav/A0002_S0003_0_G0003_G0004__000059__G0003__000232580_000236620__be2f7835.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	232.58	236.62	4.04	G0003	male	到后头来，伊讲，阿拉搿搭要求投资拧要投一百万	到后头来伊讲阿拉搿搭要求投资拧要投一百万	train
A0002_S0003_0_G0003_G0004__000060__G0003__000236960_000238720__0f940f42	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000060__G0003__000236960_000238720__0f940f42.wav	wav/A0002_S0003_0_G0003_G0004__000060__G0003__000236960_000238720__0f940f42.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	236.96	238.72	1.76	G0003	male	投二百万，投五百万	投二百万投五百万	train
A0002_S0003_0_G0003_G0004__000061__G0003__000239090_000241960__cb76d20d	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000061__G0003__000239090_000241960__cb76d20d.wav	wav/A0002_S0003_0_G0003_G0004__000061__G0003__000239090_000241960__cb76d20d.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	239.09	241.96	2.87	G0003	male	后手吾问伊拉，侬到底侬是只撒公司	后手吾问伊拉侬到底侬是只撒公司	train
A0002_S0003_0_G0003_G0004__000062__G0003__000242240_000243640__6dec0ba6	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000062__G0003__000242240_000243640__6dec0ba6.wav	wav/A0002_S0003_0_G0003_G0004__000062__G0003__000242240_000243640__6dec0ba6.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	242.24	243.64	1.4	G0003	male	做撒物事	做撒物事	train
A0002_S0003_0_G0003_G0004__000063__G0003__000244160_000249340__77a319e9	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000063__G0003__000244160_000249340__77a319e9.wav	wav/A0002_S0003_0_G0003_G0004__000063__G0003__000244160_000249340__77a319e9.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	244.16	249.34	5.18	G0003	male	甚至谈到后头来侬投三万，投十万，廿万，三万也可以投呃	甚至谈到后头来侬投三万投十万廿万三万也可以投呃	train
A0002_S0003_0_G0003_G0004__000064__G0003__000249590_000251226__c504aae8	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000064__G0003__000249590_000251226__c504aae8.wav	wav/A0002_S0003_0_G0003_G0004__000064__G0003__000249590_000251226__c504aae8.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	249.59	251.226	1.636	G0003	male	吾觉着伊搿只公司	吾觉着伊搿只公司	train
A0002_S0003_0_G0003_G0004__000065__G0003__000251689_000252271__72ed0236	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000065__G0003__000251689_000252271__72ed0236.wav	wav/A0002_S0003_0_G0003_G0004__000065__G0003__000251689_000252271__72ed0236.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	251.689	252.271	0.582	G0003	male	蛮有	蛮有	train
A0002_S0003_0_G0003_G0004__000066__G0003__000252830_000257050__15c99319	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000066__G0003__000252830_000257050__15c99319.wav	wav/A0002_S0003_0_G0003_G0004__000066__G0003__000252830_000257050__15c99319.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	252.83	257.05	4.22	G0003	male	可能怀疑性，是伐是正规呃侬讲讲呢，吾听听侬呃	可能怀疑性是伐是正规呃侬讲讲呢吾听听侬呃	train
A0002_S0003_0_G0003_G0004__000067__G0004__000257510_000264880__3f7f8c44	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0002_S0003_0_G0003_G0004__000067__G0004__000257510_000264880__3f7f8c44.wav	wav/A0002_S0003_0_G0003_G0004__000067__G0004__000257510_000264880__3f7f8c44.wav	A0002_S0003_0_G0003_G0004	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0002_S0003_0_G0003_G0004.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0002_S0003_0_G0003_G0004.txt	257.51	264.88	7.37	G0004	female	王老师，吾是搿能噶想呃，因为是辣辣一两年辰光刚刚普及了金融理财理财搿只物事	王老师吾是搿能噶想呃因为是辣辣一两年辰光刚刚普及了金融理财理财搿只物事	train
